Symbol,Price_Increase_Percentage
OCS,113.90
BRKR,113.90
NYXH,113.87
INTG,113.83
LYFT,113.79
BC,113.78
WDC,113.74
TOST,113.70
LINE,113.67
PLMR,113.54
PSTG,113.47
PRAA,113.32
GOGO,113.29
WRAP,113.22
LXU,113.11
CFLT,113.04
RCL,113.01
SPHR,112.98
SSYS,112.89
ACTU,112.89
USNA,112.81
SFL,112.68
WING,112.68
ATROB,112.65
ZEPP,112.62
ACTG,112.57
RKT,112.52
THS,112.51
PRTS,112.50
LIND,112.44
OSCR,112.41
GKOS,112.33
KALV,112.33
BBWI,112.30
CCS,112.30
CNXC,112.24
DB,112.19
BXC,112.12
OS,112.04
DHC,112.00
AU,111.93
IMCR,111.88
OVBC,111.83
IBEX,111.75
PANL,111.70
SKLZ,111.30
DCBO,111.22
ZGN,111.07
NMG,111.04
OSUR,111.02
BAND,110.94
IHT,110.94
HCI,110.90
CWK,110.86
KDDIY,110.71
CLPR,110.65
LBRDK,110.61
ACB,110.53
ATUS,110.53
SAFE,110.53
LQDT,110.49
JEF,110.49
INTC,110.42
FTNT,110.41
COHN,110.33
PVH,110.32
WTTR,110.28
PSN,110.23
UG,110.22
AIRT,110.16
VFS,110.16
SB,109.95
PENG,109.93
TFX,109.87
GHM,109.85
SKYW,109.83
MOV,109.81
JAKK,109.79
M,109.73
EEX,109.64
VLN,109.58
DIDIY,109.52
FUN,109.49
PEN,109.46
CYTK,109.42
EMBC,109.36
SYBX,109.35
SNDK,109.33
FEMY,109.30
SNEX,109.28
FSTR,109.28
MLR,109.22
PMDI,109.20
TBBK,108.95
SEG,108.90
AAON,108.86
FMC,108.80
ROAD,108.77
NOAH,108.68
SSTI,108.48
LPLA,108.47
CCL,108.42
DDOG,108.35
TAL,108.30
MTR,108.30
GFS,108.20
KELYB,108.15
RDNT,108.11
IMPUY,108.10
MLKN,108.07
BZ,108.04
QDEL,108.04
ZD,108.03
YMM,107.96
BWAY,107.94
ZBRA,107.92
GXO,107.91
FINW,107.74
HHS,107.73
ESQ,107.68
SMID,107.59
VICR,107.58
BLCO,107.56
TCBX,107.55
GLBZ,107.42
IDCC,107.41
RMAX,107.39
ALNY,107.36
BZUN,107.35
CLRCF,107.33
AUPH,107.18
WHD,107.13
NFLX,107.13
PRO,107.09
GPRK,107.07
FTEK,106.87
VIRT,106.87
AMAT,106.81
BABA,106.73
FOR,106.72
CUK,106.64
AGI,106.53
FLL,106.52
YB,106.48
HIHO,106.48
TOELY,106.46
PRM,106.29
HPE,106.19
NFBK,106.16
NCLH,106.12
LBRDA,106.12
CVE,106.06
ELVA,105.99
RPD,105.88
SMG,105.88
FLR,105.82
CERT,105.79
GSM,105.72
SWK,105.68
ATI,105.66
UFPT,105.55
EOLS,105.54
OWLT,105.45
EQS,105.38
MAN,105.30
NNDM,105.24
DDI,105.18
BLZE,105.08
BOOT,105.01
RNG,105.00
RELL,104.89
ECO,104.86
ICCC,104.79
BWMN,104.75
ENVA,104.59
RRX,104.59
BHM,104.52
NUVL,104.41
S,104.40
SMMYY,104.37
KD,104.36
TALO,104.34
NXT,104.30
AHH,104.26
NTZ,104.23
AMWD,104.16
PN,104.13
BBW,104.10
PEB,104.05
PEGA,104.04
RARE,104.02
CSPI,104.00
GWRE,103.99
YEXT,103.96
PBLA,103.88
EYE,103.87
ADXN,103.84
VAC,103.82
COUR,103.82
ONC,103.72
TLF,103.72
PDM,103.66
EPRX,103.64
MIMI,103.57
CMCL,103.41
SN,103.31
PTCT,103.27
VYX,103.18
KGS,103.10
ALGM,103.05
STRS,103.05
PYPD,103.04
CCSI,103.04
SBSW,102.95
ANIX,102.90
OBE,102.84
CALM,102.70
CWAN,102.67
FIX,102.66
HUBS,102.63
HYMC,102.56
GNK,102.50
NBN,102.48
BBCP,102.47
BYFC,102.35
JOUT,102.25
INN,102.24
INFA,102.24
WBA,102.23
VNO,102.21
NEUE,102.11
KWR,102.00
BTBD,102.00
INTR,101.93
AMPL,101.90
TCOM,101.88
SUNS,101.79
SWBI,101.79
CIX,101.79
KLIC,101.77
CTOS,101.65
SID,101.57
QTWO,101.57
DLTR,101.55
DAL,101.50
BEKE,101.47
TYIDY,101.43
PZZA,101.43
KFRC,101.35
SPPJY,101.26
AEM,101.21
IGIC,101.01
PLUT,100.95
NVT,100.84
NJDCY,100.79
MAGN,100.78
VERX,100.69
X,100.67
LRCX,100.64
DV,100.61
LAW,100.60
AX,100.59
PHLT,100.46
WEST,100.38
OII,100.36
XPEL,100.33
CULP,100.29
CIGL,100.28
CECO,100.23
OPBK,100.11
UNTY,100.08
RCMT,100.08
BCOW,100.00
GAU,100.00
HNNA,100.00
IMVIF,100.00
LEVI,100.00
LPL,100.00
NXPI,99.93
WSC,99.91
SMPNY,99.88
IKNA,99.86
RVSB,99.70
ZEUS,99.70
WVVI,99.68
WLDN,99.56
TCX,99.55
REZI,99.44
ALVO,99.32
GILT,99.26
DFH,99.24
APO,99.23
HMST,99.01
EVO,98.94
ALIT,98.89
LZ,98.87
POCI,98.85
ARMN,98.78
HCC,98.76
CCOI,98.76
PLUS,98.74
ATEYY,98.72
FCAP,98.71
KW,98.66
NTRA,98.61
NAT,98.59
CCEL,98.53
RIVN,98.53
CRMT,98.52
JOYY,98.39
CRTO,98.37
GBNY,98.33
FIGS,98.31
CTRI,98.27
BELFA,98.20
JD,98.18
HAL,98.08
BLTE,98.01
SHZHY,98.01
MITK,97.98
PRIM,97.93
ENTX,97.87
VGAS,97.83
VTRS,97.81
KKR,97.79
MOGU,97.79
BLBD,97.74
PSHG,97.70
CVI,97.68
RAVE,97.65
ACVA,97.47
LMNR,97.43
OFIX,97.43
AMS,97.42
MRCY,97.39
BASE,97.18
KE,97.02
EE,96.96
RSI,96.95
GNRC,96.92
WEX,96.89
SWAG,96.80
UPBD,96.75
MB,96.70
LNVGY,96.69
GFI,96.61
LYB,96.56
PAR,96.51
EBTC,96.50
MEC,96.42
AVNT,96.27
PK,96.25
PKOH,96.25
SBH,96.15
SANG,96.08
RMR,96.07
RHI,96.02
AVGO,96.02
BEEP,95.97
AVDX,95.91
SNOW,95.84
PPERY,95.82
MBUU,95.82
SNFCA,95.82
GTLB,95.78
ECPG,95.73
BLDR,95.68
RBBN,95.64
VIAV,95.61
MLCO,95.60
TOL,95.59
PWP,95.59
ABL,95.58
NOV,95.57
MBIN,95.49
STNE,95.47
HLIT,95.45
NTDOY,95.40
BRID,95.35
HOG,95.26
SSKN,95.24
SMSEY,95.19
CTLP,95.19
ESP,95.15
MUX,95.14
CVV,95.12
CRC,95.06
MYRG,95.01
NEXA,94.93
AUB,94.92
ALKT,94.88
ALNT,94.86
MYTAY,94.82
LUCK,94.78
EPAM,94.73
PLYM,94.57
TPG,94.51
CRUS,94.46
DWSN,94.44
SHECY,94.39
SSSS,94.32
DAKT,94.24
KOP,94.17
MTAL,94.15
NAMS,94.10
RYTM,94.06
POWI,94.04
LFUS,93.93
ASO,93.82
RFL,93.80
PLYA,93.67
PNGAY,93.63
TILE,93.63
KTB,93.60
SNDL,93.55
LOAR,93.53
EGBN,93.50
ICUI,93.48
KODK,93.43
ASLE,93.38
WMMVY,93.32
CBRL,93.29
GILD,93.27
KMDA,93.25
FFWM,93.20
SLAB,93.19
ARE,93.17
TDC,93.16
TSEM,93.12
CCRN,93.11
WK,93.11
ACR,93.11
METCB,93.01
AWX,93.01
XHR,92.98
CZFS,92.84
TTMI,92.83
RNGR,92.79
FTDR,92.69
USNZY,92.68
FCX,92.66
HTLD,92.54
SSBI,92.43
KFS,92.35
OPXS,92.35
MRAAY,92.31
NTNX,92.30
ULS,92.26
PLAB,92.10
VIST,92.06
JMSB,92.03
CROX,91.99
GRAB,91.95
MYE,91.94
TME,91.92
ASML,91.91
HWBK,91.84
SHAK,91.81
MASI,91.79
BDN,91.79
FBIN,91.78
JAMF,91.65
VTEX,91.65
TGT,91.64
ALGN,91.61
CUPR,91.45
PODD,91.39
IMRN,91.33
HUM,91.32
WBD,91.27
FND,91.24
LAZ,91.24
WMS,91.21
SHCO,91.20
FROG,91.14
TECK,91.14
EQT,91.11
CRWS,91.07
GTM,91.01
DRS,90.94
HKXCY,90.93
QCOM,90.92
CARG,90.90
PINS,90.84
TRGP,90.82
GROV,90.80
SCHYY,90.79
SKWD,90.78
NECB,90.74
XOMA,90.74
PJT,90.72
LIVN,90.70
MTW,90.65
PMTS,90.63
DVN,90.61
EXPE,90.53
EXTR,90.50
MCHX,90.48
TSQ,90.42
REAX,90.41
OIS,90.41
FSFG,90.40
OMRNY,90.39
NESR,90.38
FFIV,90.33
TITN,90.33
PVL,90.29
DC,90.22
VSEC,90.17
MTDR,90.08
GRDN,90.04
SLVM,89.96
LI,89.91
IMAX,89.89
MSBI,89.86
LOGC,89.84
IPGP,89.77
SY,89.70
FN,89.69
FICO,89.66
MCAG,89.64
DSGR,89.62
HKIT,89.57
LFCBY,89.53
NOVT,89.47
YUMC,89.44
ECVT,89.31
XPO,89.28
SAN,89.23
LEN,89.21
ARTL,89.12
ABR,89.09
VPG,89.07
SCKT,89.01
ACCO,88.86
ARGX,88.73
FPAFY,88.61
BAH,88.61
BBY,88.60
NTAP,88.57
CLFD,88.52
CYBR,88.45
XP,88.45
AMTD,88.40
MNKD,88.40
PAYC,88.39
ITRN,88.35
MLP,88.33
PTLO,88.31
ACAD,88.28
NVMI,88.26
THO,88.20
FANG,88.16
GBX,88.14
MDGL,88.14
IPI,88.05
WST,87.98
JFB,87.91
DEA,87.89
DFIN,87.86
PKX,87.84
IQV,87.82
ELLO,87.82
SFTBY,87.81
MDWD,87.79
NOW,87.79
TTEK,87.75
BMRC,87.74
STX,87.74
YAHOY,87.72
BCRX,87.67
HPQ,87.65
ELA,87.62
LVS,87.57
NBIX,87.56
NKE,87.53
IZEA,87.50
MCB,87.49
SCSC,87.48
HDSN,87.48
CINT,87.41
LULU,87.30
CHCT,87.25
LAKE,87.11
MRP,87.11
LYTS,87.09
COLD,87.04
AOGO,87.01
HCM,86.96
CHEF,86.88
DKNG,86.86
G,86.83
MGM,86.80
UDMY,86.80
ERII,86.65
MPW,86.61
PGC,86.60
SQFT,86.57
ABEO,86.51
DVS,86.49
GB,86.48
FAT,86.36
IBP,86.33
GCBC,86.25
FVR,86.24
OXY,86.20
BLD,86.16
BAESY,86.14
UFI,86.12
KMT,86.01
SMCAY,85.73
PBYI,85.62
MTZ,85.58
LFST,85.56
SBFG,85.53
RL,85.52
TASK,85.43
MLTX,85.42
MDXG,85.37
MLAB,85.37
SVM,85.37
NRT,85.31
ASX,85.30
USCB,85.25
ONON,85.17
RERE,85.00
WFF,85.00
LW,84.93
NCMI,84.91
CDE,84.90
NWG,84.87
RMBS,84.79
IDT,84.78
DOCN,84.75
DXC,84.75
KSPI,84.73
KFFB,84.69
CACI,84.64
MRUS,84.63
WEN,84.59
WERN,84.54
HAFC,84.43
MATX,84.35
FUL,84.34
ONIT,84.24
CFBK,84.22
ENR,83.90
DGII,83.88
MEDP,83.87
BCC,83.86
CARV,83.85
WHR,83.79
EML,83.79
RES,83.78
TREE,83.74
TCPC,83.73
OWL,83.71
MRK,83.64
SMC,83.56
NSPR,83.48
KBH,83.44
SLG,83.41
TRX,83.40
GASS,83.40
EXLS,83.39
ICL,83.38
WD,83.30
ESE,83.25
ARDT,83.20
RFIL,83.17
VZLA,83.02
SVNDY,83.01
TEVA,82.99
MTRX,82.93
HIFS,82.93
INSP,82.93
RSSS,82.89
BBIO,82.89
FRSH,82.89
FXNC,82.85
NHTC,82.84
PWOD,82.76
QNST,82.75
FLOC,82.74
KRMN,82.73
DLX,82.73
LDWY,82.72
MCY,82.67
NCLTY,82.49
BKD,82.47
JBL,82.39
TMP,82.39
UGP,82.33
MTX,82.28
CIHKY,82.25
MNDY,82.25
EXAS,82.21
SOLV,82.19
CLWT,82.18
XPL,82.16
PERI,82.06
SPSC,82.05
COLL,82.05
WPP,82.01
GPN,82.01
CRCT,81.98
AG,81.94
NPKI,81.93
HLMN,81.93
TATYY,81.88
PM,81.77
TECH,81.74
LYV,81.72
SENEA,81.71
SAND,81.71
HURN,81.61
OSIS,81.60
MTSI,81.55
TX,81.54
PRLB,81.48
MAMA,81.45
NGVT,81.36
AIHS,81.25
ARES,81.23
PX,81.22
VC,81.17
NL,81.15
PLNT,81.13
GAP,80.99
AOMR,80.98
DHI,80.96
EIX,80.94
NSIT,80.88
MLI,80.87
APTV,80.86
OKTA,80.80
DDS,80.70
GVA,80.66
JBSS,80.66
SEE,80.60
EVER,80.58
APPN,80.54
BSVN,80.53
FTLF,80.52
MTH,80.51
RCI,80.50
COLB,80.49
ADEA,80.37
INGM,80.28
NWPX,80.27
FOX,80.27
TRIP,80.25
IRDM,80.15
BIO,80.14
HGBL,80.13
IRM,80.06
REVG,80.04
NYC,80.00
SJ,79.96
HII,79.89
ADYEY,79.87
PCOR,79.78
CVLT,79.76
HURC,79.73
SKY,79.71
ESTC,79.65
FLEX,79.61
BAFN,79.55
VIK,79.53
UNB,79.52
RLX,79.33
FOXA,79.30
ACIW,79.26
NU,79.25
SHC,79.22
BMRN,79.20
PNFP,79.18
WIX,79.14
WDS,79.13
BAYRY,79.12
BEDU,79.11
CART,79.09
CGNT,79.07
IBCP,78.96
ASIX,78.96
LCII,78.92
ANDE,78.92
PHR,78.85
VWAGY,78.76
CCJ,78.71
PDD,78.71
KRYS,78.62
KNTK,78.60
BKV,78.53
BOW,78.51
ATEN,78.48
INSE,78.48
MAC,78.45
RCRUY,78.43
TREX,78.39
FRST,78.36
BCE,78.35
MTRN,78.31
SLM,78.18
PRSU,78.13
PBSFY,78.09
NGS,78.08
JXN,78.08
MQ,78.04
TTWO,78.04
PBT,78.03
SFST,77.88
KIDS,77.82
HQY,77.80
TKO,77.74
TNET,77.71
BSRR,77.69
DLNG,77.67
VNDA,77.63
ESI,77.58
FCCO,77.52
LTM,77.46
CNX,77.44
TTNDY,77.43
SYBT,77.41
HRZN,77.39
HLNE,77.38
BWIN,77.38
LAND,77.37
CPRX,77.34
BIGC,77.32
RGEN,77.27
BCBP,77.27
REXR,77.26
NVEE,77.22
FISI,77.22
SKX,77.19
TTDKY,77.16
ESRT,77.13
LARK,77.07
ADBE,77.03
COOP,76.92
OLYMY,76.91
NVDA,76.78
RDCM,76.77
FGROY,76.69
BCS,76.60
VRTS,76.53
CIVB,76.47
CBNK,76.40
WB,76.39
MC,76.36
AROC,76.36
SSLZY,76.34
STXS,76.33
AATC,76.33
SMBK,76.26
MFG,76.23
CVLG,76.23
MG,76.20
AEIS,76.19
RICK,76.17
XPER,76.15
GYRO,76.14
TK,76.11
BRZE,76.07
FWRG,76.05
NRIM,76.05
RLJ,75.97
GBCI,75.96
F,75.95
RRR,75.92
MTA,75.86
STR,75.86
CMDB,75.82
MHO,75.79
SKYH,75.79
MRBK,75.76
TRAK,75.76
EC,75.73
STGW,75.73
UFCS,75.72
CDW,75.70
RBB,75.69
FSM,75.65
STEP,75.64
DAY,75.64
DEC,75.60
EGAN,75.58
WSM,75.52
CHDN,75.52
QCRH,75.49
HVT,75.49
INBX,75.46
LBTYA,75.46
CTS,75.43
CBRE,75.39
CAIXY,75.39
CSWI,75.37
PNTG,75.31
GIII,75.21
GLNG,75.13
GPI,75.13
VALU,75.11
LBTYK,75.09
SAIL,75.08
CW,75.01
UTSI,75.00
SYF,74.96
DY,74.74
GL,74.74
NUE,74.73
IGT,74.73
NVEC,74.72
DTM,74.70
ABUS,74.68
CXM,74.67
AAT,74.66
UNM,74.62
BFH,74.59
FFIC,74.55
JCTC,74.54
GHG,74.36
FLS,74.29
MIELY,74.28
MATW,74.27
GMED,74.25
HQI,74.23
SGRY,74.21
PIPR,74.19
PENN,74.19
GNTX,74.16
HL,74.15
RWT,74.15
CG,74.14
CBU,74.07
CRM,74.06
SPNS,74.00
GIC,73.98
ENOV,73.97
NEXOY,73.92
OMAB,73.92
BANR,73.87
FVRR,73.86
OC,73.85
RTO,73.83
AR,73.77
BX,73.75
ITIC,73.66
LAUR,73.60
LNTH,73.56
OVV,73.56
MGIC,73.50
IROQ,73.47
VITL,73.45
FJTSY,73.41
PSEC,73.39
SPLP,73.35
PTMN,73.28
SFBS,73.25
CAE,73.17
SGIOY,73.15
ORCL,73.12
BKNG,73.11
XNGSY,73.10
TRN,73.10
HUBG,73.04
GT,73.04
WAL,73.02
III,72.95
SOTK,72.86
EVC,72.76
LEA,72.76
GMRE,72.75
TPVG,72.69
CCEC,72.68
WCC,72.66
KNOP,72.54
GTX,72.47
MOFG,72.46
PZG,72.44
TIPT,72.44
IFS,72.43
VOXR,72.39
HCVI,72.37
FLGT,72.34
NVGS,72.32
NSANY,72.27
DGICA,72.27
PCTY,72.23
FLUT,72.23
SMBC,72.20
AHCHY,72.19
CGEMY,72.17
DGICB,72.09
DRVN,72.06
XENE,72.03
EZPW,72.02
GRFS,72.02
BOSC,72.00
TBLA,72.00
ANPDY,71.97
ASUR,71.93
SNDA,71.92
LOCO,71.89
BNTX,71.79
HAE,71.77
MUFG,71.77
CNOB,71.70
CODA,71.70
BRDG,71.66
GLDD,71.64
CSV,71.63
SXC,71.62
VLY,71.56
CLDT,71.53
SDGR,71.51
CIM,71.47
ALSN,71.42
SIBN,71.37
SGAPY,71.35
MFA,71.34
TWFG,71.28
PLXS,71.26
TPH,71.25
INDB,71.20
VRSN,71.19
FMAO,71.18
COCO,71.14
CAKE,71.13
AVAL,71.13
KN,71.12
KEP,71.11
BHE,71.07
TENB,71.06
GSL,71.01
SPB,71.01
OPK,71.01
ACIC,70.98
CSGS,70.92
REPX,70.84
SNPS,70.83
CNMD,70.83
MHK,70.71
UBER,70.68
EME,70.68
FBK,70.67
TGB,70.66
FBIZ,70.57
CARE,70.57
TRT,70.56
URI,70.56
PFAI,70.54
CHMI,70.51
BG,70.50
TRU,70.49
HNVR,70.48
FBNC,70.47
NSP,70.46
ALV,70.43
EPC,70.43
TIGO,70.43
IVR,70.43
AMBP,70.40
CPF,70.34
GEL,70.28
EXE,70.24
VENU,70.21
CMC,70.17
PFS,70.16
MT,70.08
MELI,70.06
YETI,70.05
EONGY,70.02
SHBI,69.98
ISTR,69.93
BH,69.92
FMS,69.88
NEWT,69.85
VVX,69.83
PATH,69.83
MAG,69.80
ORMP,69.78
CCHGY,69.77
GFL,69.77
FF,69.76
ETR,69.75
PHM,69.72
SAP,69.67
BBVA,69.66
OR,69.64
PPC,69.61
UBOH,69.58
MMYT,69.54
TSM,69.50
VLO,69.47
AVIR,69.39
VLEEY,69.33
PR,69.33
RPT,69.30
EFSC,69.25
SGA,69.21
WNS,69.19
T,69.17
MPB,69.10
ZS,69.05
WINV,69.04
MQBKY,69.02
MNR,68.87
RSKD,68.78
FET,68.78
FA,68.75
ODC,68.71
FRFHF,68.64
INR,68.62
FG,68.60
ORRF,68.57
ZM,68.54
ESEA,68.54
IVZ,68.53
VCEL,68.49
DORM,68.41
ZTO,68.30
SEER,68.27
JBTM,68.26
WPM,68.24
RAMP,68.21
BOTJ,68.15
SMP,68.09
GMAB,68.08
CUBI,68.07
CRVL,68.05
MASK,68.00
LYG,67.97
CAH,67.91
TCEHY,67.91
BAM,67.90
BRBR,67.85
HALO,67.84
LGND,67.79
LNG,67.76
TTSH,67.75
EVVTY,67.75
SENEB,67.74
ACNB,67.72
SONY,67.72
PYPL,67.70
PPBI,67.66
KNX,67.65
AHCO,67.61
VCTR,67.55
DJCO,67.53
DD,67.49
GRBK,67.41
NOA,67.40
META,67.38
HBNC,67.36
SNV,67.33
OTSKY,67.32
ROCK,67.31
DAR,67.27
GRVY,67.26
RJF,67.25
MWA,67.23
IIIN,67.23
ADSK,67.22
NATR,67.22
OPHC,67.14
ETSY,67.12
DSDVY,67.07
DAIO,67.02
NMRK,67.01
MRC,66.96
PGRE,66.93
LAD,66.92
EWBC,66.91
BPMC,66.89
CALX,66.89
HFWA,66.75
WH,66.75
KMI,66.74
SPNT,66.69
EARN,66.67
WT,66.67
SHO,66.58
AMTB,66.56
HBM,66.55
ACA,66.54
PHAR,66.47
CVS,66.46
DNB,66.45
NPSNY,66.42
ARR,66.39
HWKN,66.38
HASI,66.33
EQX,66.29
OMCC,66.27
IOSP,66.25
GSBD,66.25
DIT,66.22
LXFR,66.21
PRNDY,66.20
BXP,66.19
KCDMY,66.15
FDP,66.13
CVCO,66.12
NTES,66.12
OPCH,66.11
GBTG,66.09
OSPN,66.01
BKU,65.98
SBGI,65.86
VRNS,65.84
RBCAA,65.77
POAHY,65.76
CDLR,65.61
STZ,65.59
WBRBY,65.50
LSAK,65.49
AIN,65.46
DEI,65.46
CASH,65.45
FDBC,65.43
KBR,65.41
ELUXY,65.31
VTOL,65.27
WNEB,65.25
WYNN,65.23
AUDC,65.19
JHG,65.18
UGI,65.15
NIC,65.13
SAIC,65.12
SXI,65.06
CRON,65.00
MBCN,64.97
ISBA,64.96
PSX,64.95
DTEGY,64.90
HOPE,64.85
BBUC,64.74
DHR,64.74
TBBB,64.73
ASND,64.73
TFPM,64.71
UMBF,64.67
IBM,64.67
SF,64.65
SNDR,64.64
TTAM,64.63
BVFL,64.62
TTAN,64.57
KNF,64.57
GEHC,64.55
ATMU,64.48
PKST,64.41
WASH,64.33
KNSA,64.33
TACT,64.31
COF,64.30
PAHC,64.29
JYNT,64.23
H,64.23
ATS,64.21
CBAN,64.21
BRKL,64.17
SBUX,64.16
AIR,64.14
LDOS,64.13
OPY,64.13
ABNB,64.13
WMT,64.12
TMUS,64.12
VBTX,64.09
TNC,64.07
ACCS,63.99
CHX,63.96
CBT,63.96
NRILY,63.92
USPH,63.92
TXT,63.90
ETN,63.89
CNO,63.88
SMSMY,63.88
UTZ,63.83
BKE,63.80
GROY,63.79
GE,63.78
BJRI,63.78
VTMX,63.76
FCNCA,63.74
SLB,63.74
BHRB,63.74
STRA,63.73
MOMO,63.67
PRDO,63.67
PCYO,63.65
UPS,63.61
VNOM,63.53
FUSB,63.43
MTD,63.40
HCSG,63.38
ACNT,63.36
SRL,63.24
SRDX,63.23
TCBI,63.23
LOGI,63.22
JBHT,63.21
TIC,63.20
HOLX,63.14
FI,63.14
NTCT,63.10
CNS,63.06
HTHIY,63.06
LBTYB,62.95
UNF,62.92
WOR,62.91
UVE,62.91
GHLD,62.89
BRFS,62.88
BGC,62.85
SPFI,62.79
INVX,62.78
JJSF,62.72
BWXT,62.71
WBS,62.70
ELPC,62.70
MLNK,62.68
FNB,62.68
WAFD,62.68
BA,62.68
CAC,62.67
RUSHB,62.62
KLAC,62.57
BSET,62.56
BCML,62.51
WFC,62.51
ISNPY,62.51
CBFV,62.51
FSP,62.50
ABCB,62.44
GTES,62.36
NWFL,62.35
HSII,62.32
BL,62.30
WHG,62.29
PUK,62.27
PBCRY,62.24
ALIZY,62.23
CPAY,62.21
BANF,62.20
IFNNY,62.17
CPSS,62.17
GLP,62.16
CRT,62.16
IFF,62.14
BNPQY,62.12
APH,62.10
CMA,62.07
MFIN,62.04
MVBF,62.00
OPHLY,61.99
MOS,61.94
OSW,61.93
TTC,61.90
SFNC,61.88
WDH,61.86
SND,61.85
ONTF,61.84
DRH,61.81
TWI,61.80
PD,61.79
KRNY,61.77
NVST,61.74
KRC,61.73
NDSN,61.70
FFIN,61.69
SSREY,61.69
SSB,61.67
MRAM,61.66
EW,61.63
FLIC,61.61
IR,61.61
TROW,61.61
DNOW,61.56
RDI,61.54
FDX,61.53
EMN,61.50
MTB,61.47
PBHC,61.46
PRKS,61.44
GNE,61.38
SBS,61.37
MMM,61.37
CHTR,61.36
MMLP,61.36
ENIC,61.35
SARO,61.33
CXT,61.31
BRSP,61.30
ADM,61.25
DBX,61.17
NAVI,61.16
HCKT,61.13
PWR,61.12
TXNM,61.11
CFRUY,61.10
BALL,61.04
CUBE,61.04
TKR,61.01
SHTDY,61.01
JOE,61.00
ODFL,60.98
COO,60.98
BMY,60.94
WEYS,60.92
AAPG,60.91
BBD,60.87
MFIC,60.81
CHKP,60.80
TMO,60.79
VOYA,60.79
ZION,60.78
UVSP,60.78
CAAS,60.78
ADSE,60.77
HUBB,60.76
NPO,60.73
SILC,60.70
ELTK,60.65
CVEO,60.58
CCBG,60.55
SFES,60.54
FCN,60.53
FYBR,60.50
GMS,60.47
UMC,60.43
VWAPY,60.37
NATH,60.32
DT,60.31
BHF,60.30
CPB,60.27
CRAI,60.27
FIBK,60.22
RGLD,60.19
PAAS,60.13
SHG,60.12
NSA,60.10
SCCO,60.09
VMD,60.03
BV,59.95
MCFT,59.94
AMZN,59.93
TRMB,59.91
AVO,59.85
SPXC,59.85
BIRK,59.75
PAC,59.74
BFST,59.73
FUJIY,59.72
BKR,59.72
LUD,59.71
BELFB,59.70
TLK,59.70
EXP,59.68
PDLB,59.66
RHP,59.66
RUSHA,59.62
RYI,59.55
BTG,59.55
IT,59.54
A,59.54
AAME,59.49
GGB,59.47
KB,59.47
KAI,59.46
WTFC,59.42
CADE,59.40
PKBK,59.38
PRVA,59.38
SD,59.36
AFRI,59.36
CMT,59.35
ARW,59.31
NEM,59.31
AYI,59.26
FHN,59.26
MPC,59.26
AKR,59.24
NATL,59.19
ALKS,59.17
GDDY,59.15
ERIE,59.12
CATY,59.11
BHP,59.10
VRRM,59.05
FMBH,59.03
HTHT,59.01
BYD,59.00
AMAL,58.99
NTIP,58.97
CBL,58.96
MNDO,58.96
COLM,58.93
COFS,58.89
TGNA,58.87
ATEX,58.81
MKTX,58.79
SITE,58.77
IIIV,58.76
BBU,58.75
WRLD,58.71
ELV,58.70
BVN,58.70
PFIS,58.69
NNNN,58.69
DVAX,58.68
BJ,58.65
ORC,58.63
APT,58.62
FNV,58.60
UPMMY,58.60
EDTK,58.58
ATHM,58.52
CZWI,58.51
HST,58.51
BK,58.50
BDC,58.48
CAAP,58.43
HEINY,58.42
ARCO,58.41
OCSL,58.40
C,58.36
RBKB,58.36
WELL,58.34
SCS,58.32
MAT,58.32
DRI,58.29
CCCS,58.23
AKAM,58.20
BHKLY,58.20
INSM,58.15
ORANY,58.13
FSBC,58.10
CX,58.08
APLE,58.05
BLFS,57.99
UHS,57.96
SAM,57.96
PLBC,57.94
BWFG,57.89
PHIN,57.88
JCI,57.83
RF,57.79
SUPN,57.78
EXPO,57.76
EQBK,57.72
INVE,57.69
SIEGY,57.66
GFF,57.66
NBHC,57.66
OBT,57.65
ARKAY,57.65
PRK,57.65
ELP,57.62
SSBK,57.59
CCNE,57.56
KEY,57.55
CPNG,57.54
WHF,57.53
EHAB,57.52
VLGEA,57.51
TIMB,57.51
KEX,57.51
CCU,57.50
HONE,57.48
TXN,57.48
BUSE,57.45
LVMUY,57.41
MCK,57.40
NC,57.40
SNX,57.32
SEM,57.31
NFG,57.27
LKFN,57.22
HRMY,57.20
GM,57.19
BHB,57.15
AOS,57.15
CIZN,57.14
ONB,57.09
GRNT,57.08
BN,57.07
REPYY,57.06
FULT,57.05
FCF,57.04
HSBC,57.02
ALPMY,56.99
HXL,56.95
BANC,56.94
CFR,56.91
LRFC,56.91
DE,56.90
MSA,56.90
SMNNY,56.89
FRAF,56.77
INCY,56.74
BLX,56.67
GDEN,56.62
CNM,56.61
PT,56.58
CAT,56.57
GCMG,56.54
MNTN,56.50
UTHR,56.50
OKE,56.45
SON,56.44
KREF,56.40
BNT,56.37
APG,56.36
BRBS,56.33
ERIC,56.25
FSBW,56.23
CNQ,56.23
FRD,56.21
USFD,56.20
MS,56.18
MITSY,56.16
NXRT,56.13
TNL,56.08
NTWK,56.07
USM,56.06
REX,56.05
AIT,56.04
MSGE,56.03
VIPS,56.00
FLG,55.96
CSWC,55.96
BHLB,55.95
CRH,55.92
THC,55.89
LPX,55.89
OCFC,55.88
SMFG,55.87
CMG,55.78
BCAL,55.77
ADI,55.75
